customer_id,restaurant_id,assigned_driver_id,order_time,batch_id,delivery_distance_km,delivery_time_minutes
1457,4,30,2024-10-06 19:46:00,80480,3.41,52
1893,4,33,2024-10-06 23:18:00,80523,8.26,32
2324,3,45,2024-10-07 03:09:00,80569,13.13,57
1981,3,37,2024-10-07 04:45:00,80588,13.73,17
1280,1,17,2024-10-07 05:10:00,80593,6.84,68
2314,0,48,2024-10-07 06:55:00,80614,4.28,38
1307,2,22,2024-10-07 11:16:00,80666,1.48,75
678,5,48,2024-10-07 18:05:00,80748,0.74,45
1326,3,35,2024-10-07 18:54:00,80758,9.6,50
1592,5,11,2024-10-07 22:18:00,80799,6.66,24
1700,1,28,2024-10-07 22:29:00,80801,5.95,25
2480,5,19,2024-10-08 05:21:00,80883,5.43,83
1810,3,10,2024-10-08 05:35:00,80886,13.86,45
171,5,33,2024-10-08 09:31:00,80933,3.34,28
457,2,17,2024-10-08 13:15:00,80978,8.23,66
1440,4,32,2024-10-08 14:46:00,80996,4.27,83
1569,1,43,2024-10-08 16:15:00,81014,13.93,83
797,0,11,2024-10-08 17:04:00,81024,7.98,61
118,3,26,2024-10-08 18:15:00,81038,14.4,55
1638,5,38,2024-10-09 13:34:00,81270,2.92,32
1084,1,4,2024-10-09 15:09:00,81289,1.61,70
37,3,37,2024-10-10 00:17:00,81398,8.04,65
2512,4,33,2024-10-10 00:57:00,81406,14.32,40
268,2,7,2024-10-10 01:38:00,81415,8.78,19
84,0,36,2024-10-10 02:27:00,81424,5.03,47
637,0,9,2024-10-10 02:30:00,81425,4.27,67
2065,4,45,2024-10-10 08:02:00,81491,13.2,90
782,3,5,2024-10-10 08:32:00,81497,6.98,80
2569,5,4,2024-10-10 09:30:00,81509,3.98,60
1583,1,31,2024-10-10 11:03:00,81528,4.66,56
1978,1,37,2024-10-10 13:59:00,81563,3.24,62
2414,2,6,2024-10-10 17:52:00,81609,10.97,60
1019,1,36,2024-10-10 18:08:00,81613,3.88,39
891,1,45,2024-10-10 21:15:00,81650,9.98,37
1985,5,40,2024-10-10 23:30:00,81677,4.43,81
2425,1,29,2024-10-11 00:39:00,81691,9.03,16
585,0,5,2024-10-11 03:24:00,81724,11.4,83
1694,5,23,2024-10-11 04:31:00,81737,14.47,35
1444,3,4,2024-10-11 05:42:00,81751,4.72,65
462,1,27,2024-10-11 06:29:00,81761,2.24,82
1709,1,0,2024-10-11 06:33:00,81762,7.93,27
72,0,23,2024-10-11 07:17:00,81770,1.82,45
1085,1,19,2024-10-11 10:17:00,81806,13.14,58
2341,0,23,2024-10-11 11:43:00,81824,4.13,19
1096,0,49,2024-10-11 20:31:00,81929,0.57,71
2370,5,35,2024-10-11 20:59:00,81935,7.09,49
1416,4,20,2024-10-11 22:13:00,81950,6.97,29
1984,4,21,2024-10-11 23:44:00,81968,2.67,77
90,1,46,2024-10-11 23:44:00,81968,8.73,77
493,0,47,2024-10-12 00:26:00,81976,9.73,80
1999,0,42,2024-10-12 01:15:00,81986,2.73,64
1934,4,32,2024-10-12 03:06:00,82008,3.05,48
1305,5,46,2024-10-12 05:14:00,82034,8.32,25
1131,5,3,2024-10-12 05:16:00,82034,1.56,76
2095,0,5,2024-10-12 12:52:00,82125,3.97,78
142,0,39,2024-10-12 13:03:00,82128,3.12,55
981,1,12,2024-10-12 20:16:00,82214,10.99,25
2244,1,0,2024-10-12 21:45:00,82232,5.07,40
2284,1,32,2024-10-13 00:48:00,82269,0.66,50
1171,1,10,2024-10-13 04:03:00,82308,6.19,49
1816,3,34,2024-10-13 06:10:00,82333,11.68,23
1103,0,48,2024-10-13 07:35:00,82350,8.54,31
1903,5,48,2024-10-13 10:41:00,82387,9.33,16
2243,4,45,2024-10-13 11:42:00,82399,6.4,31
2287,3,25,2024-10-13 14:57:00,82438,11.21,54
566,3,11,2024-10-13 18:11:00,82477,1.39,80
864,3,14,2024-10-13 18:20:00,82479,8.59,24
193,1,23,2024-10-14 01:03:00,82560,9.37,82
1731,5,15,2024-10-14 01:26:00,82564,1.54,48
69,3,15,2024-10-14 11:24:00,82684,8.85,85
2518,2,42,2024-10-14 17:45:00,82760,6.42,55
2392,2,34,2024-10-14 18:48:00,82773,5.14,61
380,5,46,2024-10-14 19:17:00,82778,8.74,36
1427,2,7,2024-10-15 05:05:00,82896,14.85,28
89,2,1,2024-10-15 05:59:00,82907,11.89,77
95,3,30,2024-10-15 06:53:00,82918,11.66,15
642,0,16,2024-10-15 10:53:00,82966,12.65,53
1455,4,30,2024-10-15 12:01:00,82979,14.52,86
1732,1,31,2024-10-15 14:34:00,83010,2.83,50
2442,0,7,2024-10-15 21:43:00,83096,7.51,29
1253,2,39,2024-10-16 00:11:00,83125,7.87,65
2561,5,21,2024-10-16 04:47:00,83180,1.52,21
2594,3,33,2024-10-16 07:35:00,83214,3.14,70
2573,2,28,2024-10-16 09:20:00,83235,6.52,43
347,5,27,2024-10-16 11:38:00,83263,11.95,69
447,2,14,2024-10-16 12:11:00,83269,14.08,59
2038,2,34,2024-10-16 19:24:00,83356,1.44,44
1928,2,30,2024-10-16 23:48:00,83409,3.29,40
309,4,20,2024-10-17 00:56:00,83422,5.7,39
315,4,37,2024-10-17 01:00:00,83423,14.96,35
1348,5,25,2024-10-17 03:35:00,83454,7.08,19
1033,5,43,2024-10-17 05:46:00,83480,3.01,52
669,4,10,2024-10-17 06:24:00,83488,11.59,79
719,0,32,2024-10-17 08:13:00,83510,8.46,37
2084,5,26,2024-10-17 09:32:00,83525,11.69,89
1565,4,6,2024-10-17 11:50:00,83553,2.89,76
2143,2,40,2024-10-17 13:52:00,83577,12.85,30
1303,4,48,2024-10-17 14:33:00,83586,10.57,39
2185,5,16,2024-10-17 17:28:00,83621,3.14,25
1586,5,25,2024-10-18 05:11:00,83761,10.76,78
2525,4,13,2024-10-18 06:45:00,83780,14.65,47
2261,4,23,2024-10-18 07:58:00,83795,10.78,67
1511,2,7,2024-10-18 09:30:00,83813,7.86,24
2598,1,26,2024-10-18 09:45:00,83816,12.8,73
1276,3,31,2024-10-19 02:52:00,84021,8.84,44
2429,1,9,2024-10-19 11:37:00,84126,11.72,32
1371,4,16,2024-10-19 13:37:00,84150,4.75,35
2471,5,18,2024-10-19 14:04:00,84156,6.49,24
781,1,42,2024-10-19 14:18:00,84159,14.43,30
991,0,28,2024-10-19 20:04:00,84228,13.31,18
2581,3,3,2024-10-20 02:38:00,84307,13.63,62
2007,2,44,2024-10-20 03:24:00,84316,9.18,23
430,5,46,2024-10-20 06:41:00,84355,2.74,40
65,3,23,2024-10-20 07:09:00,84361,8.92,68
192,3,40,2024-10-20 09:00:00,84383,13.48,47
1341,1,23,2024-10-20 11:39:00,84415,2.09,47
2291,4,8,2024-10-20 16:17:00,84470,1.91,53
1920,4,28,2024-10-20 20:05:00,84516,11.55,30
676,5,18,2024-10-20 20:46:00,84524,12.66,37
2353,0,30,2024-10-21 06:06:00,84636,2.52,61
2085,2,10,2024-10-21 07:48:00,84657,5.57,24
1408,5,31,2024-10-21 09:13:00,84674,12.95,83
1510,0,24,2024-10-21 16:00:00,84755,2.17,67
2381,1,39,2024-10-21 18:21:00,84783,5.32,28
1714,3,46,2024-10-21 20:01:00,84803,7.67,44
854,0,16,2024-10-21 21:49:00,84825,9.4,56
305,0,29,2024-10-21 23:11:00,84841,7.73,53
897,0,49,2024-10-22 00:36:00,84858,9.64,15
2020,3,32,2024-10-22 01:38:00,84871,1.61,73
944,5,33,2024-10-22 09:02:00,84959,11.72,21
21,5,26,2024-10-22 12:20:00,84999,8.39,77
2005,5,36,2024-10-22 16:29:00,85049,8.87,36
728,3,19,2024-10-23 02:07:00,85164,10.56,67
2491,4,32,2024-10-23 03:22:00,85179,3.04,23
819,1,14,2024-10-23 04:41:00,85195,11.29,84
2427,4,22,2024-10-23 05:36:00,85206,13.43,55
957,4,42,2024-10-23 09:52:00,85257,9.64,36
377,3,38,2024-10-23 10:45:00,85268,8.55,21
2006,2,15,2024-10-23 17:08:00,85345,12.46,41
1870,1,7,2024-10-23 19:21:00,85371,4.0,42
1939,0,39,2024-10-23 21:45:00,85400,13.05,64
1865,5,13,2024-10-23 23:04:00,85416,10.73,38
505,1,33,2024-10-23 23:57:00,85426,14.39,69
2318,5,13,2024-10-24 05:11:00,85489,3.55,88
1937,3,40,2024-10-24 06:53:00,85510,13.36,52
968,4,26,2024-10-24 10:15:00,85550,13.81,70
516,2,28,2024-10-24 12:11:00,85573,2.46,78
1188,0,34,2024-10-24 12:18:00,85575,12.29,17
1648,2,39,2024-10-24 21:14:00,85682,13.18,65
131,5,48,2024-10-24 21:15:00,85682,5.94,48
1545,5,5,2024-10-24 21:20:00,85683,7.99,69
468,1,23,2024-10-24 21:48:00,85689,13.8,57
45,4,0,2024-10-24 21:51:00,85689,6.83,71
484,2,7,2024-10-24 23:30:00,85709,3.92,85
1932,1,19,2024-10-25 09:36:00,85830,1.02,16
2435,2,40,2024-10-25 10:16:00,85838,2.72,76
1366,1,37,2024-10-25 12:32:00,85865,7.29,16
367,5,32,2024-10-25 18:57:00,85942,6.65,42
1041,4,48,2024-10-25 22:21:00,85983,6.38,18
2354,5,36,2024-10-25 22:44:00,85988,14.18,76
490,2,17,2024-10-26 02:07:00,86028,5.83,37
670,1,36,2024-10-26 06:29:00,86081,9.04,70
833,5,17,2024-10-26 10:17:00,86126,10.32,44
1406,0,36,2024-10-26 14:16:00,86174,14.24,66
2391,4,18,2024-10-26 15:39:00,86191,2.48,56
2150,2,30,2024-10-27 00:36:00,86298,8.95,85
616,4,14,2024-10-27 00:47:00,86300,9.3,77
1358,5,3,2024-10-27 00:47:00,86300,5.52,81
518,2,30,2024-10-27 03:04:00,86328,6.98,45
788,0,21,2024-10-27 09:18:00,86403,1.18,84
675,1,40,2024-10-27 11:48:00,86433,13.39,90
2532,1,39,2024-10-27 17:02:00,86495,1.18,30
2023,3,44,2024-10-27 17:51:00,86505,2.79,38
1078,0,17,2024-10-27 18:02:00,86507,9.27,70
2475,2,37,2024-10-27 19:17:00,86522,7.47,67
1225,3,12,2024-10-27 19:44:00,86528,9.47,80
1117,2,18,2024-10-27 19:54:00,86530,7.9,51
2139,0,3,2024-10-27 21:46:00,86552,7.84,62
2237,4,36,2024-10-28 00:15:00,86582,7.14,34
2472,2,14,2024-10-28 01:20:00,86595,2.41,61
1858,4,30,2024-10-28 02:17:00,86606,11.81,27
1973,1,25,2024-10-28 09:35:00,86694,3.59,53
1720,3,21,2024-10-28 10:52:00,86709,12.05,73
887,2,32,2024-10-28 13:24:00,86740,10.43,89
1599,1,37,2024-10-28 13:26:00,86740,14.53,67
1773,4,45,2024-10-28 16:55:00,86782,1.71,41
116,3,25,2024-10-29 03:34:00,86910,4.31,73
1025,2,3,2024-10-29 04:45:00,86924,2.51,24
298,4,14,2024-10-29 06:39:00,86947,9.84,87
1281,5,38,2024-10-29 07:47:00,86960,6.5,29
1632,3,13,2024-10-29 07:53:00,86962,13.09,90
1346,4,4,2024-10-29 12:24:00,87016,14.51,15
360,1,38,2024-10-29 14:21:00,87039,1.7,40
680,1,39,2024-10-29 14:52:00,87045,14.11,50
2220,4,7,2024-10-29 20:24:00,87112,4.23,88
2289,0,26,2024-10-30 00:48:00,87165,11.59,29
1635,1,2,2024-10-30 01:54:00,87178,9.91,24
1136,3,44,2024-10-30 03:40:00,87199,11.32,85
1900,2,14,2024-10-30 04:49:00,87213,13.6,21
579,0,45,2024-10-30 07:57:00,87250,13.68,30
2355,4,27,2024-10-30 18:54:00,87382,11.66,58
2530,3,1,2024-10-30 21:19:00,87411,7.2,60
405,0,44,2024-10-30 23:56:00,87442,8.43,81
1180,3,28,2024-10-31 09:26:00,87556,9.48,27
2527,5,20,2024-10-31 11:17:00,87578,3.42,89
565,4,48,2024-10-31 13:29:00,87605,12.22,22
2093,0,4,2024-10-31 16:23:00,87640,13.81,90
2222,3,45,2024-10-31 17:20:00,87651,11.0,55
2308,1,43,2024-10-31 19:09:00,87673,9.94,40
818,4,6,2024-10-31 20:21:00,87687,5.95,60
2041,2,8,2024-11-01 00:29:00,87737,13.1,69
1295,3,17,2024-11-01 00:40:00,87739,11.28,73
953,1,2,2024-11-01 05:31:00,87797,2.6,44
533,2,31,2024-11-01 09:37:00,87846,6.62,61
455,0,17,2024-11-01 12:48:00,87885,6.45,72
750,0,33,2024-11-01 14:25:00,87904,7.78,79
1016,1,16,2024-11-01 15:27:00,87916,6.91,82
280,5,41,2024-11-01 16:00:00,87923,7.84,15
1513,5,0,2024-11-01 19:18:00,87963,11.36,86
1381,5,25,2024-11-01 19:23:00,87964,14.78,66
523,2,22,2024-11-02 01:48:00,88041,0.79,22
1224,2,41,2024-11-02 01:50:00,88041,10.23,78
725,4,18,2024-11-02 07:25:00,88108,7.17,17
1572,4,29,2024-11-02 08:37:00,88122,13.36,50
674,1,41,2024-11-02 09:27:00,88132,8.34,62
938,2,12,2024-11-02 12:44:00,88172,7.19,32
50,2,39,2024-11-02 23:38:00,88303,3.33,64
1898,2,36,2024-11-03 04:22:00,88359,13.18,19
1685,5,27,2024-11-03 04:44:00,88364,3.16,80
1807,0,9,2024-11-03 04:57:00,88366,7.58,78
1595,1,46,2024-11-03 11:01:00,88439,4.81,60
1242,1,14,2024-11-03 19:01:00,88535,13.81,29
217,2,25,2024-11-03 22:34:00,88578,9.93,53
1526,3,31,2024-11-04 01:19:00,88611,1.05,26
2417,2,36,2024-11-04 03:59:00,88643,1.06,16
1976,3,18,2024-11-04 07:37:00,88686,8.23,89
2113,4,40,2024-11-04 10:17:00,88718,4.75,75
801,1,13,2024-11-04 11:47:00,88736,14.16,43
1042,0,16,2024-11-04 15:49:00,88785,13.89,55
1784,3,48,2024-11-04 21:03:00,88848,14.54,38
1641,1,24,2024-11-04 21:04:00,88848,3.25,88
1919,0,42,2024-11-05 02:25:00,88912,14.6,41
151,5,41,2024-11-05 03:58:00,88931,5.9,33
2452,3,17,2024-11-05 04:21:00,88935,13.13,28
1192,2,25,2024-11-05 12:00:00,89027,9.07,76
1607,0,39,2024-11-05 12:05:00,89028,8.44,41
1333,3,10,2024-11-05 19:36:00,89118,14.92,40
1,4,39,2024-11-05 22:44:00,89156,11.07,79
34,1,44,2024-11-05 23:55:00,89170,6.52,55
1133,4,8,2024-11-06 00:40:00,89179,11.72,86
1947,4,27,2024-11-06 03:07:00,89208,13.33,35
228,0,2,2024-11-06 04:33:00,89226,4.52,45
1921,3,4,2024-11-06 06:48:00,89253,13.74,86
194,0,37,2024-11-06 09:20:00,89283,13.48,56
1279,5,41,2024-11-06 09:46:00,89288,9.95,23
2114,2,14,2024-11-06 13:41:00,89335,14.38,49
82,2,14,2024-11-06 19:08:00,89401,1.83,33
1640,2,38,2024-11-06 19:57:00,89410,11.29,54
1642,1,47,2024-11-06 22:12:00,89437,14.76,72
593,0,47,2024-11-06 22:26:00,89440,11.58,19
1061,3,45,2024-11-07 00:54:00,89470,3.19,33
2306,5,49,2024-11-07 02:17:00,89486,8.44,27
2080,2,13,2024-11-07 03:53:00,89506,14.14,19
524,4,47,2024-11-07 05:36:00,89526,7.11,24
1277,0,31,2024-11-07 05:50:00,89529,14.97,45
1620,3,2,2024-11-07 10:18:00,89583,10.95,67
899,3,12,2024-11-07 18:21:00,89679,5.66,61
2432,3,16,2024-11-07 18:49:00,89685,11.42,87
1228,3,47,2024-11-07 20:03:00,89700,1.25,85
2310,2,13,2024-11-07 20:52:00,89709,6.45,64
282,4,13,2024-11-07 21:46:00,89720,13.0,42
1450,0,44,2024-11-08 02:47:00,89780,3.28,15
1144,5,9,2024-11-08 03:32:00,89789,5.67,35
1087,3,47,2024-11-08 06:52:00,89829,11.36,18
554,5,44,2024-11-08 07:03:00,89832,10.59,22
1391,0,40,2024-11-08 07:45:00,89840,8.25,59
1501,4,9,2024-11-08 11:34:00,89886,5.32,70
1869,5,40,2024-11-08 16:52:00,89949,4.87,31
893,5,11,2024-11-09 03:04:00,90072,6.78,18
1506,4,30,2024-11-09 05:23:00,90100,14.75,55
2531,3,20,2024-11-09 07:00:00,90119,14.36,22
396,0,40,2024-11-09 07:07:00,90120,3.52,88
1552,0,48,2024-11-09 07:11:00,90121,11.72,33
834,2,26,2024-11-09 08:20:00,90135,13.49,55
1726,2,24,2024-11-09 16:40:00,90235,2.06,62
1372,1,20,2024-11-09 19:43:00,90272,2.87,82
1910,1,6,2024-11-09 21:37:00,90294,7.1,67
878,0,43,2024-11-09 21:40:00,90295,12.79,25
531,5,47,2024-11-10 04:36:00,90378,2.85,46
1531,1,27,2024-11-10 05:02:00,90383,1.69,58
135,3,31,2024-11-10 07:34:00,90414,5.89,65
1958,2,15,2024-11-10 15:14:00,90506,8.3,28
2340,1,27,2024-11-10 15:53:00,90514,7.11,24
2516,4,6,2024-11-10 16:38:00,90523,10.51,88
267,0,39,2024-11-10 20:49:00,90573,12.48,45
1646,0,20,2024-11-10 20:56:00,90574,13.26,45
252,5,2,2024-11-10 21:19:00,90579,11.03,82
2141,1,4,2024-11-10 21:52:00,90585,10.34,29
1095,5,18,2024-11-10 23:23:00,90604,7.61,54
1476,2,12,2024-11-10 23:37:00,90606,7.37,39
1570,1,28,2024-11-10 23:51:00,90609,9.44,17
1532,4,20,2024-11-11 05:43:00,90680,11.96,84
55,0,20,2024-11-11 07:29:00,90701,9.82,51
1862,2,26,2024-11-11 08:03:00,90708,7.34,81
2057,5,14,2024-11-11 11:23:00,90748,13.68,36
1843,0,8,2024-11-11 15:03:00,90792,3.95,43
2428,4,22,2024-11-11 19:23:00,90844,13.99,26
1780,5,43,2024-11-11 23:44:00,90896,8.2,75
1050,4,39,2024-11-12 00:21:00,90903,6.46,70
1120,1,9,2024-11-12 00:49:00,90909,14.82,87
150,0,6,2024-11-12 06:52:00,90981,11.7,22
1493,1,10,2024-11-12 10:30:00,91025,2.58,66
1534,1,18,2024-11-12 12:02:00,91043,2.09,59
2194,3,18,2024-11-12 12:14:00,91046,0.99,44
2570,5,28,2024-11-12 13:27:00,91060,11.81,17
2451,0,5,2024-11-12 13:51:00,91065,6.61,80
1949,5,25,2024-11-12 15:16:00,91082,12.98,33
574,0,6,2024-11-12 16:03:00,91092,11.54,47
743,4,27,2024-11-12 17:06:00,91104,3.92,15
1764,4,17,2024-11-12 21:37:00,91158,12.95,21
1566,2,23,2024-11-12 22:38:00,91171,8.21,86
1127,0,17,2024-11-13 02:18:00,91215,5.81,88
2089,2,12,2024-11-13 02:57:00,91222,13.61,31
129,0,5,2024-11-13 06:28:00,91265,8.69,86
1115,4,1,2024-11-13 08:18:00,91287,13.84,64
2051,0,29,2024-11-13 11:49:00,91329,4.6,20
1667,3,7,2024-11-13 12:16:00,91334,9.91,87
1591,2,42,2024-11-13 13:36:00,91350,6.94,74
210,5,25,2024-11-13 15:53:00,91378,13.58,72
2034,0,30,2024-11-13 18:21:00,91407,14.5,42
2375,0,8,2024-11-13 18:34:00,91410,7.12,83
509,2,6,2024-11-13 18:36:00,91410,5.73,69
1708,5,8,2024-11-13 18:50:00,91413,3.79,50
937,0,44,2024-11-13 22:34:00,91458,7.95,76
154,4,43,2024-11-13 23:24:00,91468,11.25,38
269,3,22,2024-11-14 00:13:00,91478,2.15,15
2447,0,34,2024-11-14 01:46:00,91496,4.66,16
2301,0,1,2024-11-14 05:55:00,91546,4.8,88
621,1,43,2024-11-14 12:21:00,91623,4.08,20
541,1,6,2024-11-14 12:56:00,91630,6.59,75
2358,3,1,2024-11-14 15:26:00,91660,9.53,85
1808,5,12,2024-11-14 18:01:00,91691,13.88,59
803,2,42,2024-11-14 22:29:00,91745,14.45,65
2011,5,34,2024-11-15 05:32:00,91829,3.68,37
2267,4,7,2024-11-15 15:39:00,91951,9.85,29
1854,4,31,2024-11-15 16:45:00,91964,11.64,31
695,3,31,2024-11-15 18:25:00,91984,10.48,79
740,3,45,2024-11-15 23:24:00,92044,10.85,73
2083,2,7,2024-11-16 01:34:00,92070,6.74,28
2595,4,20,2024-11-16 02:45:00,92084,10.28,25
2108,2,37,2024-11-16 06:11:00,92125,11.09,81
568,3,7,2024-11-16 07:47:00,92144,7.3,77
1183,4,47,2024-11-16 13:07:00,92208,7.16,86
441,4,25,2024-11-16 13:35:00,92214,7.49,43
1836,3,17,2024-11-16 14:33:00,92226,0.52,65
1215,4,30,2024-11-16 16:48:00,92253,1.51,22
2361,4,45,2024-11-16 23:45:00,92336,11.39,76
1542,2,5,2024-11-17 01:44:00,92360,5.67,68
102,4,45,2024-11-17 02:32:00,92369,3.84,46
1889,2,48,2024-11-17 06:45:00,92420,9.98,65
286,4,43,2024-11-17 12:58:00,92495,3.54,80
249,2,44,2024-11-17 17:24:00,92548,7.94,20
1962,2,8,2024-11-17 17:37:00,92550,4.66,19
1014,2,5,2024-11-17 19:39:00,92575,10.06,42
237,2,25,2024-11-17 21:42:00,92599,5.18,53
169,0,41,2024-11-18 03:00:00,92663,4.91,26
1930,0,33,2024-11-18 03:17:00,92666,14.79,86
1712,0,18,2024-11-18 05:38:00,92695,14.09,21
2377,5,42,2024-11-18 09:38:00,92743,1.25,65
1656,1,22,2024-11-18 19:12:00,92857,12.57,47
1503,0,48,2024-11-18 23:02:00,92903,4.11,71
1310,2,26,2024-11-18 23:10:00,92905,13.14,87
1674,2,11,2024-11-19 09:21:00,93027,13.51,81
563,3,35,2024-11-19 13:09:00,93073,3.69,35
2563,2,34,2024-11-20 01:49:00,93225,4.43,34
2218,4,21,2024-11-20 13:05:00,93360,13.44,64
7,1,38,2024-11-20 20:16:00,93446,14.37,80
2161,2,36,2024-11-21 01:51:00,93513,9.71,53
1264,0,8,2024-11-21 02:03:00,93516,3.47,83
1841,4,11,2024-11-21 02:54:00,93526,3.54,80
1926,0,23,2024-11-21 03:18:00,93531,6.68,38
2226,1,5,2024-11-21 03:58:00,93539,8.14,38
2366,4,2,2024-11-21 07:27:00,93580,10.78,28
2138,1,22,2024-11-22 02:39:00,93811,7.88,50
988,4,27,2024-11-22 07:05:00,93864,2.16,21
2448,1,11,2024-11-22 07:41:00,93871,5.95,49
1850,2,35,2024-11-22 12:08:00,93925,1.72,19
2365,3,25,2024-11-22 19:23:00,94012,11.53,63
825,1,32,2024-11-23 02:22:00,94095,8.17,69
48,4,29,2024-11-23 05:00:00,94127,8.16,77
379,3,4,2024-11-23 07:13:00,94154,5.35,67
2170,3,28,2024-11-23 09:13:00,94178,4.43,18
2266,3,13,2024-11-23 10:55:00,94198,3.74,39
1446,1,13,2024-11-23 11:26:00,94204,2.72,47
2413,2,47,2024-11-23 21:01:00,94319,6.08,20
1459,3,29,2024-11-24 02:58:00,94391,7.76,19
2465,5,47,2024-11-24 05:57:00,94426,14.66,47
407,4,26,2024-11-24 10:09:00,94477,10.38,25
2295,2,41,2024-11-24 14:02:00,94523,2.68,78
1771,0,15,2024-11-24 15:41:00,94543,5.37,81
1099,1,9,2024-11-24 19:21:00,94587,8.47,41
1135,1,35,2024-11-24 21:33:00,94614,3.04,57
8,2,14,2024-11-24 23:36:00,94638,12.81,19
1235,2,24,2024-11-24 23:58:00,94643,13.54,20
622,2,22,2024-11-25 00:25:00,94648,12.17,54
535,0,20,2024-11-25 05:12:00,94705,6.28,65
2325,4,11,2024-11-25 11:04:00,94776,11.16,27
974,5,12,2024-11-25 14:27:00,94816,14.23,73
1467,4,29,2024-11-25 19:30:00,94877,5.74,74
225,1,32,2024-11-26 02:25:00,94960,13.91,29
384,2,46,2024-11-26 06:16:00,95006,7.98,48
1004,2,36,2024-11-26 16:38:00,95131,6.79,60
452,1,47,2024-11-26 17:52:00,95145,6.33,17
196,2,34,2024-11-27 06:25:00,95296,4.17,78
2555,3,11,2024-11-27 07:57:00,95314,9.27,32
390,0,14,2024-11-27 10:45:00,95348,0.74,22
241,0,25,2024-11-27 11:43:00,95360,11.56,41
242,3,9,2024-11-27 12:46:00,95372,4.68,27
1759,2,41,2024-11-27 13:10:00,95377,8.25,62
1322,2,34,2024-11-27 14:59:00,95399,5.5,85
1390,5,27,2024-11-27 15:02:00,95399,4.15,55
1525,5,46,2024-11-27 15:40:00,95407,10.56,47
423,2,32,2024-11-27 16:43:00,95420,3.55,47
1723,1,48,2024-11-27 17:41:00,95431,14.41,37
1339,3,3,2024-11-27 19:32:00,95453,2.36,88
1189,5,10,2024-11-27 21:32:00,95477,7.79,79
1229,5,31,2024-11-27 22:14:00,95486,12.04,52
839,4,31,2024-11-27 22:15:00,95486,12.76,52
2042,4,18,2024-11-27 23:18:00,95499,9.08,76
1201,4,22,2024-11-28 05:15:00,95570,6.84,22
78,0,42,2024-11-28 07:51:00,95601,10.06,36
2015,3,48,2024-11-28 07:57:00,95602,9.52,70
1222,4,3,2024-11-28 09:53:00,95626,7.23,74
1746,5,19,2024-11-28 10:20:00,95631,8.6,30
1026,2,13,2024-11-28 13:46:00,95672,9.73,48
51,5,48,2024-11-28 14:28:00,95681,12.18,33
1458,0,19,2024-11-29 01:48:00,95817,8.8,28
1504,0,38,2024-11-29 04:36:00,95850,4.04,59
1194,3,47,2024-11-29 09:55:00,95914,12.88,42
855,2,45,2024-11-29 18:38:00,96019,2.13,35
255,0,34,2024-11-30 04:16:00,96134,13.53,62
1697,3,4,2024-11-30 06:03:00,96156,11.42,27
295,5,24,2024-11-30 07:01:00,96167,12.81,45
1775,2,12,2024-11-30 07:45:00,96176,2.34,67
1699,1,4,2024-11-30 09:36:00,96198,12.34,40
1051,3,6,2024-11-30 15:54:00,96274,6.37,27
1187,4,39,2024-11-30 18:01:00,96299,3.68,80
888,1,14,2024-12-01 00:03:00,96372,9.59,60
845,3,4,2024-12-01 06:14:00,96446,9.24,32
109,4,14,2024-12-01 07:45:00,96464,13.51,47
718,3,19,2024-12-01 09:24:00,96484,10.64,38
934,4,19,2024-12-02 00:43:00,96668,1.7,38
2078,1,28,2024-12-02 01:26:00,96676,9.53,73
2104,0,48,2024-12-02 01:29:00,96677,1.85,79
1619,2,15,2024-12-02 02:05:00,96684,3.44,26
1149,3,17,2024-12-02 03:49:00,96705,2.57,33
1241,2,21,2024-12-02 07:53:00,96754,2.69,61
831,2,21,2024-12-02 08:24:00,96760,13.51,36
1755,1,44,2024-12-02 13:28:00,96821,0.6,42
564,1,27,2024-12-02 16:43:00,96860,4.13,17
412,4,16,2024-12-03 00:41:00,96955,10.55,35
609,2,38,2024-12-03 04:51:00,97005,2.29,86
816,5,25,2024-12-03 06:41:00,97027,2.45,32
902,0,13,2024-12-03 13:46:00,97112,4.11,20
2189,4,18,2024-12-03 17:44:00,97160,13.78,40
2582,2,6,2024-12-03 21:15:00,97202,10.77,52
330,0,4,2024-12-04 00:14:00,97238,2.82,79
1020,5,2,2024-12-04 09:23:00,97348,8.71,43
805,2,48,2024-12-04 10:49:00,97365,0.52,76
2242,5,43,2024-12-04 11:52:00,97377,10.91,26
1156,4,4,2024-12-04 13:21:00,97395,14.29,59
1040,0,24,2024-12-04 19:22:00,97467,10.08,21
1621,0,11,2024-12-04 20:36:00,97482,11.24,55
1100,0,20,2024-12-04 23:25:00,97516,4.93,67
2186,0,29,2024-12-05 08:09:00,97621,10.54,86
1198,3,15,2024-12-05 14:26:00,97696,4.24,71
1695,5,41,2024-12-05 14:47:00,97700,11.59,35
746,5,27,2024-12-05 15:27:00,97708,14.28,42
860,4,36,2024-12-05 15:55:00,97714,14.16,52
804,1,43,2024-12-05 22:32:00,97793,8.66,18
232,0,5,2024-12-06 02:26:00,97840,1.85,64
2120,1,9,2024-12-06 04:24:00,97864,13.16,77
2175,5,8,2024-12-06 05:32:00,97877,2.41,89
2294,2,3,2024-12-06 12:04:00,97956,3.32,36
2433,1,9,2024-12-06 18:00:00,98027,11.76,56
1182,5,19,2024-12-06 18:30:00,98033,14.12,40
